# Thu Apr 27 13:30:09 2023
# Output created from within /mnt/d/IS659/finestructure_fit with the following command
# SAM -s ../setup/setup.json -t ../setup/target.json -m ../sorting/matcher.json -d U1,U2,U3,U4 -i 286.8 
# Setup:              ../setup/setup.json
# Target:             ../setup/target.json
# Implantation depth: 286.8 nm in target of thickness 475 nm
# Matcher:            ../sorting/matcher.json
# Solid angles of pixels of U1
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0.00283787	0.00319702	0.00359032	0.00401292	0.00445575	0.00490459	0	0.00573684	0.00606867	0.00630888	0.00643622	0.00643866	0.00631598	0.00607976	0.00575099	0.00535591	# 11
0.00274324	0.00308187	0.00345093	0.00384556	0.00425699	0.00467192	0	0.00543603	0.00573886	0.00595745	0.00607311	0.00607532	0.00596389	0.00574896	0.00544896	0.00508712	# 12
0.002625	0.00293873	0.00327863	0.00363982	0.00401404	0.0043891	0	0.00507394	0.00534335	0.00553712	0.00563943	0.00564139	0.00554283	0.00535232	0.00508547	0.00476214	# 13
0.00248872	0.00277479	0.00308258	0.00340731	0.00374132	0.00407371	0	0.00467479	0.00490925	0.00507723	0.00516569	0.00516739	0.00508217	0.00491704	0.00468484	0.00440204	# 14
0.00234011	0.0025973	0.0028719	0.00315934	0.00345267	0.00374231	0	0.00426067	0.00446106	0.00460401	0.00467909	0.00468053	0.0046082	0.00446769	0.00426928	0.0040263	# 15
0.00218457	0.00241299	0.00265487	0.00290597	0.00316009	0.00340901	0	0.0038497	0.00401849	0.00413838	0.00420118	0.00420238	0.0041419	0.00402407	0.00385698	0.00365119	# 16
# Solid angles of pixels of U4
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0.00217866	0.0024049	0	0.00289239	0.00314326	0	0	0.00382273	0.00398875	0.00410661	0.00416833	0.0041695	0	0.00399424	0.00382989	0.00362734	# 1
0.00233274	0.00258729	0	0.00314253	0.00343177	0	0	0.00422677	0.00442354	0.00456383	0.00463748	0.00463889	0	0.00443006	0.00423523	0.00399644	# 2
0.00247986	0.00276278	0	0.00338707	0.00371608	0	0	0.00463326	0.00486313	0.0050277	0.00511432	0.00511598	0	0.00487076	0.00464312	0.00436561	# 3
0.00261468	0.00292475	0	0.00361614	0.00398438	0	0	0.00502448	0.0052882	0.00547774	0.00557775	0.00557967	0	0.00529698	0.00503576	0.00471893	# 4
0.00273159	0.00306607	0	0.00381866	0.00422315	0	0	0.00537887	0.00567493	0.00588843	0.00600133	0.0060035	0	0.0056848	0.00539152	0.00503738	# 5
0.00282511	0.0031797	0	0.00398329	0.00441834	0	0	0.00567296	0.00599701	0.00623136	0.00635551	0.00635789	0	0.00600783	0.00568678	0.0053005	# 6
0.00289047	0.00325942	0	0.00409973	0.00455698	0	0	0.00588424	0.00622905	0.00647892	0.00661146	0.006614	0	0.00624059	0.00589893	0.00548891	# 7
0.0029241	0.00330054	0	0.00416009	0.00462905	0	0	0.00599485	0.00635075	0.00660892	0.00674595	0.00674858	0	0.00636266	0.00601	0.00558735	# 8
0.0029241	0.00330054	0	0.00416009	0.00462905	0	0	0.00599485	0.00635075	0.00660892	0.00674595	0.00674858	0	0.00636266	0.00601	0.00558735	# 9
0.00289047	0.00325942	0	0.00409973	0.00455699	0	0	0.00588424	0.00622906	0.00647892	0.00661146	0.00661401	0	0.00624059	0.00589893	0.00548892	# 10
0.00282512	0.00317971	0	0.00398329	0.00441835	0	0	0.00567296	0.00599701	0.00623136	0.00635552	0.0063579	0	0.00600784	0.00568678	0.0053005	# 11
0.00273159	0.00306607	0	0.00381866	0.00422316	0	0	0.00537888	0.00567493	0.00588844	0.00600134	0.00600351	0	0.00568481	0.00539153	0.00503739	# 12
0.00261469	0.00292475	0	0.00361615	0.00398438	0	0	0.00502448	0.00528821	0.00547775	0.00557776	0.00557968	0	0.00529699	0.00503577	0.00471894	# 13
0.00247986	0.00276278	0	0.00338708	0.00371608	0	0	0.00463327	0.00486314	0.00502771	0.00511433	0.00511599	0	0.00487077	0.00464313	0.00436561	# 14
0.00233274	0.00258729	0	0.00314253	0.00343178	0	0	0.00422678	0.00442355	0.00456384	0.00463749	0.0046389	0	0.00443007	0.00423524	0.00399644	# 15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	# 16
