# Mon May  1 11:52:53 2023
# Output created from within /mnt/d/IS659/finestructure_fit with the following command
# SAM -s ../setup/setup_mUS.json -t ../setup/target.json -m ../sorting/matcher.json -d U1,U2,U3,U4 -i 286.8 
# Setup:              ../setup/setup_mUS.json
# Target:             ../setup/target.json
# Implantation depth: 286.8 nm in target of thickness 475 nm
# Matcher:            ../sorting/matcher.json
# Solid angles of pixels of U1
# 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
0.00246758	0.002753	0	0.0033872	0.00372435	0	0	0.00468075	0.00492759	0.00510961	0.00521284	0.00522885	0	0.00500121	0.00477578	0.00449632	# 3
0.00259496	0.00290636	0	0.00360535	0.00398077	0	0	0.00505961	0.00534129	0.00554984	0.00566843	0.00568685	0	0.00542556	0.00516789	0.00485001	# 4
0.00270361	0.00303796	0	0.00379493	0.00420505	0	0	0.00539681	0.0057111	0.00594461	0.0060777	0.00609839	0	0.00580537	0.00551748	0.00516376	# 5
0.0027884	0.00314115	0	0.00394512	0.00438367	0	0	0.00566928	0.00601101	0.00626562	0.006411	0.00643361	0	0.00611372	0.00580035	0.0054166	# 6
0.00284497	0.00321024	0	0.00404643	0.00450462	0	0	0.00585576	0.00621683	0.00648634	0.00664042	0.00666441	0	0.0063255	0.00599416	0.0055893	# 7
0.00287024	0.00324117	0	0.00409197	0.00455912	0	0	0.00594031	0.00631029	0.00658669	0.0067448	0.00676941	0	0.00642172	0.00608208	0.0056675	# 8
0.00286279	0.00323205	0	0.00407854	0.00454304	0	0	0.00591533	0.00628266	0.00655702	0.00671393	0.00673836	0	0.00639327	0.0060561	0.0056444	# 9
0.00282306	0.00318346	0	0.00400708	0.0044576	0	0	0.00578307	0.00613655	0.00640021	0.00655087	0.00657432	0	0.00624288	0.0059186	0.00552202	# 10
0.00275323	0.0030983	0	0.00388258	0.00430919	0	0	0.00555524	0.00588537	0.00613105	0.00627123	0.00629302	0	0.00598451	0.00568192	0.00531086	# 11
0.00265703	0.00298145	0	0.00371325	0.00410826	0	0	0.00525061	0.00555058	0.00577311	0.00589982	0.00591951	0	0.00564045	0.00536584	0.00502785	# 12
0.00253922	0.00283913	0	0.00350935	0.00386771	0	0	0.00489169	0.00515769	0.00535428	0.00546594	0.00548327	0	0.00523716	0.00499401	0.0046934	# 13
0.00240515	0.00267819	0	0.00328187	0.00360118	0	0	0.00450128	0.00473229	0.0049023	0.0049986	0.00501354	0	0.00480108	0.00459027	0.00432834	# 14
0.00226018	0.00250542	0	0.00304132	0.00332148	0	0	0.00409981	0.004297	0.00444149	0.0045231	0.00453574	0	0.00435553	0.00417589	0.00395151	# 15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	# 16
